GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_yes_price_pregame,kalshi_pregame_sampled_ts,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2026-02-19,WAS,IND,KXNBAGAME-26FEB19INDWAS-WAS,KXNBAGAME-26FEB19INDWAS,Indiana at Washington Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,WAS,1401384.0,2026-02-20T02:50:47Z,2026-02-20T02:52:20.742148Z
2026-03-03,CHA,DAL,KXNBAGAME-26MAR03DALCHA-DAL,KXNBAGAME-26MAR03DALCHA,Dallas at Charlotte Winner?,,finalized,historical,0.005,0.145,2026-03-03T23:54:00+00:00,0.995,0.01,0.855,DAL,1396042.0,2026-03-04T02:44:15Z,2026-03-04T02:45:47.210048Z
2026-03-15,MIL,IND,KXNBAGAME-26MAR15INDMIL-MIL,KXNBAGAME-26MAR15INDMIL,Indiana at Milwaukee Winner?,,finalized,live,0.995,0.745,2026-03-15T19:14:00+00:00,0.005,0.99,0.745,MIL,1391829.0,2026-03-15T22:04:13Z,2026-03-15T22:05:49.826425Z
2026-02-20,MEM,UTA,KXNBAGAME-26FEB20UTAMEM-MEM,KXNBAGAME-26FEB20UTAMEM,Utah at Memphis Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,MEM,1361331.0,2026-02-21T02:36:48Z,2026-02-21T02:38:26.578814Z
2026-03-14,ATL,MIL,KXNBAGAME-26MAR14MILATL-MIL,KXNBAGAME-26MAR14MILATL,Milwaukee at Atlanta Winner?,,finalized,live,0.005,0.195,2026-03-14T18:41:00+00:00,0.995,0.01,0.805,MIL,1345050.0,2026-03-14T21:31:32Z,2026-03-14T21:33:08.753443Z
2026-02-19,SAS,PHX,KXNBAGAME-26FEB19PHXSAS-SAS,KXNBAGAME-26FEB19PHXSAS,Phoenix at San Antonio Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,SAS,1331622.0,2026-02-20T03:56:24Z,2026-02-20T03:58:00.50637Z
2026-03-05,MIA,BKN,KXNBAGAME-26MAR05BKNMIA-MIA,KXNBAGAME-26MAR05BKNMIA,Brooklyn at Miami Winner?,,finalized,live,0.995,0.865,2026-03-06T00:26:00+00:00,0.005,0.99,0.865,MIA,1321145.0,2026-03-06T03:16:12Z,2026-03-06T03:17:48.689338Z
2026-03-21,ATL,GSW,KXNBAGAME-26MAR21GSWATL-ATL,KXNBAGAME-26MAR21GSWATL,Golden State at Atlanta Winner?,,finalized,live,0.995,0.735,2026-03-21T23:52:00+00:00,0.005,0.99,0.735,ATL,1278459.0,2026-03-22T02:42:12Z,2026-03-22T02:43:50.921932Z
2026-03-13,DET,MEM,KXNBAGAME-26MAR13MEMDET-MEM,KXNBAGAME-26MAR13MEMDET,Memphis at Detroit Winner?,,finalized,live,0.005,0.085,2026-03-13T23:17:00+00:00,0.995,0.01,0.915,MEM,1246526.0,2026-03-14T02:07:37Z,2026-03-14T02:09:09.573919Z
2026-03-01,ATL,POR,KXNBAGAME-26MAR01PORATL-ATL,KXNBAGAME-26MAR01PORATL,Portland at Atlanta Winner?,,finalized,historical,0.995,0.675,2026-03-01T22:40:00+00:00,0.005,0.99,0.675,ATL,1240752.0,2026-03-02T01:30:59Z,2026-03-02T01:32:36.802726Z
2026-03-12,ATL,BKN,KXNBAGAME-26MAR12BKNATL-BKN,KXNBAGAME-26MAR12BKNATL,Brooklyn at Atlanta Winner?,,finalized,live,0.005,0.095,2026-03-12T23:14:00+00:00,0.995,0.01,0.905,BKN,1200122.0,2026-03-13T02:04:17Z,2026-03-13T02:05:55.421435Z
2026-03-17,NYK,IND,KXNBAGAME-26MAR17INDNYK-IND,KXNBAGAME-26MAR17INDNYK,Indiana at New York Winner?,,finalized,live,0.005,0.135,2026-03-17T23:08:00+00:00,0.995,0.01,0.865,IND,1199111.0,2026-03-18T01:58:16Z,2026-03-18T01:59:49.275746Z
2026-03-08,POR,IND,KXNBAGAME-26MAR08INDPOR-IND,KXNBAGAME-26MAR08INDPOR,Indiana at Portland Winner?,,finalized,live,0.005,0.215,2026-03-09T00:48:00+00:00,0.995,0.01,0.785,IND,1167516.0,2026-03-09T03:38:02Z,2026-03-09T03:39:38.716689Z
2026-03-10,MIA,WAS,KXNBAGAME-26MAR10WASMIA-WAS,KXNBAGAME-26MAR10WASMIA,Washington at Miami Winner?,,finalized,live,0.005,0.095,2026-03-10T23:46:00+00:00,0.995,0.01,0.905,WAS,1161599.0,2026-03-11T02:36:13Z,2026-03-11T02:37:46.882119Z
2026-03-12,DET,PHI,KXNBAGAME-26MAR12PHIDET-PHI,KXNBAGAME-26MAR12PHIDET,Philadelphia at Detroit Winner?,,finalized,live,0.005,0.105,2026-03-12T22:58:00+00:00,0.995,0.01,0.895,PHI,1114824.0,2026-03-13T01:48:12Z,2026-03-13T01:49:45.422058Z
2026-02-09,NOP,SAC,KXNBAGAME-26FEB09SACNOP-SAC,KXNBAGAME-26FEB09SACNOP,Sacramento at New Orleans Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,SAC,1095556.0,2026-02-10T03:43:32Z,2026-02-10T03:45:09.655169Z
2026-02-21,MIA,MEM,KXNBAGAME-26FEB21MEMMIA-MEM,KXNBAGAME-26FEB21MEMMIA,Memphis at Miami Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MEM,1041941.0,2026-02-22T03:44:18Z,2026-02-22T03:45:56.707227Z
2026-02-25,HOU,SAC,KXNBAGAME-26FEB25SACHOU-HOU,KXNBAGAME-26FEB25SACHOU,Sacramento at Houston Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,HOU,1039368.0,2026-02-26T03:54:17Z,2026-02-26T03:55:55.408555Z
2026-02-19,CLE,BKN,KXNBAGAME-26FEB19BKNCLE-BKN,KXNBAGAME-26FEB19BKNCLE,Brooklyn at Cleveland Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,BKN,1029680.0,2026-02-20T02:31:05Z,2026-02-20T02:32:40.541584Z
2025-04-19,NYK,DET,KXNBAGAME-25APR19DETNYK-NYK,KXNBAGAME-25APR19DETNYK,Detroit vs New York: Game 1 Winner? Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,NYK,949521.0,2025-04-20T00:58:20.089323Z,2025-04-20T01:06:40.777617Z
2026-03-18,MIN,UTA,KXNBAGAME-26MAR18UTAMIN-UTA,KXNBAGAME-26MAR18UTAMIN,Utah at Minnesota Winner?,,finalized,live,0.005,0.125,2026-03-18T23:44:00+00:00,0.995,0.01,0.875,UTA,896465.0,2026-03-19T02:34:07Z,2026-03-19T02:35:40.866814Z
2026-03-10,HOU,TOR,KXNBAGAME-26MAR10TORHOU-HOU,KXNBAGAME-26MAR10TORHOU,Toronto at Houston Winner?,,finalized,live,0.995,0.635,2026-03-11T00:00:00+00:00,0.005,0.99,0.635,HOU,873227.0,2026-03-11T02:50:50Z,2026-03-11T02:52:27.172716Z
2026-02-11,BOS,CHI,KXNBAGAME-26FEB11CHIBOS-CHI,KXNBAGAME-26FEB11CHIBOS,Chicago at Boston Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,CHI,834918.0,2026-02-12T02:54:01Z,2026-02-12T02:55:39.967431Z
2026-02-11,UTA,SAC,KXNBAGAME-26FEB11SACUTA-UTA,KXNBAGAME-26FEB11SACUTA,Sacramento at Utah Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,UTA,826559.0,2026-02-12T04:27:39Z,2026-02-12T04:29:09.914235Z
2026-02-09,MIN,ATL,KXNBAGAME-26FEB09ATLMIN-MIN,KXNBAGAME-26FEB09ATLMIN,Atlanta at Minnesota Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,MIN,825383.0,2026-02-10T03:45:38Z,2026-02-10T03:47:09.718101Z
2026-02-24,ATL,WAS,KXNBAGAME-26FEB24WASATL-WAS,KXNBAGAME-26FEB24WASATL,Washington at Atlanta Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,WAS,792261.0,2026-02-25T03:44:24Z,2026-02-25T03:45:55.683695Z
2026-03-23,ATL,MEM,KXNBAGAME-26MAR23MEMATL-MEM,KXNBAGAME-26MAR23MEMATL,Memphis at Atlanta Winner?,,finalized,live,0.005,0.125,2026-03-23T23:12:00+00:00,0.995,0.01,0.875,MEM,755920.0,2026-03-24T02:02:20Z,2026-03-24T02:03:50.851017Z
2026-03-03,MIA,BKN,KXNBAGAME-26MAR03BKNMIA-BKN,KXNBAGAME-26MAR03BKNMIA,Brooklyn at Miami Winner?,,finalized,historical,0.005,0.145,2026-03-04T00:21:00+00:00,0.995,0.01,0.855,BKN,692515.0,2026-03-04T03:11:20Z,2026-03-04T03:12:57.036113Z
2026-02-26,ATL,WAS,KXNBAGAME-26FEB26WASATL-WAS,KXNBAGAME-26FEB26WASATL,Washington at Atlanta Winner?,,finalized,historical,0.005,0.195,2026-02-27T00:06:00+00:00,0.995,0.01,0.805,WAS,644070.0,2026-02-27T02:56:00Z,2026-02-27T02:57:37.433294Z
2026-02-11,MIN,POR,KXNBAGAME-26FEB11PORMIN-MIN,KXNBAGAME-26FEB11PORMIN,Portland at Minnesota Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,MIN,572827.0,2026-02-12T03:41:52Z,2026-02-12T03:43:29.906648Z
2025-04-25,ORL,BOS,KXNBAGAME-25APR25BOSORL-ORL,KXNBAGAME-25APR25BOSORL,Boston vs Orlando Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,ORL,390694.0,2025-04-26T02:16:24.646602Z,2025-04-26T02:24:44.376969Z
2025-04-26,GSW,HOU,KXNBAGAME-25APR26HOUGSW-HOU,KXNBAGAME-25APR26HOUGSW,Houston vs Golden State Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,HOU,372715.0,2025-04-27T03:34:12.486394Z,2025-04-27T03:42:32.38719Z
2025-04-20,BOS,ORL,KXNBAGAME-25APR20ORLBOS-BOS,KXNBAGAME-25APR20ORLBOS,Orlando vs Boston: Game 1 Winner? Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,BOS,317645.0,2025-04-20T22:03:35.680622Z,2025-04-20T22:11:55.77783Z
2025-04-22,IND,MIL,KXNBAGAME-25APR22MILIND-MIL,KXNBAGAME-25APR22MILIND,Milwaukee vs Indiana Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MIL,261979.0,2025-04-23T01:46:24.890069Z,2025-04-23T01:54:44.794056Z
2025-04-23,BOS,ORL,KXNBAGAME-25APR23ORLBOS-ORL,KXNBAGAME-25APR23ORLBOS,Orlando vs Boston Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,ORL,245661.0,2025-04-24T01:42:15.863478Z,2025-04-24T01:50:35.376208Z
2025-04-19,IND,MIL,KXNBAGAME-25APR19MILIND-MIL,KXNBAGAME-25APR19MILIND,Milwaukee vs Indiana: Game 1 Winner? Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MIL,208317.0,2025-04-19T20:03:10.824743Z,2025-04-19T20:11:30.77819Z
2025-04-15,ORL,ATL,KXNBAGAME-25APR15ATLORL-ORL,KXNBAGAME-25APR15ATLORL,Atlanta vs Orlando Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,ORL,199125.0,2025-04-16T02:39:09.736516Z,2025-04-16T02:47:32.782451Z
2025-04-25,MIL,IND,KXNBAGAME-25APR25INDMIL-IND,KXNBAGAME-25APR25INDMIL,Indiana vs Milwaukee Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,IND,195905.0,2025-04-26T02:48:13.182061Z,2025-04-26T02:56:33.376987Z
2025-04-23,CLE,MIA,KXNBAGAME-25APR23MIACLE-MIA,KXNBAGAME-25APR23MIACLE,Miami vs Cleveland Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MIA,160681.0,2025-04-24T02:08:19.984106Z,2025-04-24T02:16:40.375708Z
2025-04-20,CLE,MIA,KXNBAGAME-25APR20MIACLE-MIA,KXNBAGAME-25APR20MIACLE,Miami vs Cleveland: Game 1 Winner? Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MIA,146073.0,2025-04-21T01:28:21.122108Z,2025-04-21T01:36:41.777911Z
2025-04-22,OKC,MEM,KXNBAGAME-25APR22MEMOKC-OKC,KXNBAGAME-25APR22MEMOKC,Memphis vs Oklahoma City Winner?,,finalized,historical,0.995,,,0.005,0.99,0.995,OKC,112012.0,2025-04-23T02:04:19.951276Z,2025-04-23T02:12:40.78398Z
2025-04-20,OKC,MEM,KXNBAGAME-25APR20MEMOKC-MEM,KXNBAGAME-25APR20MEMOKC,Memphis vs Oklahoma City: Game 1 Winner?,,finalized,historical,0.005,,,0.995,0.01,0.995,MEM,82500.0,2025-04-20T19:50:12.685733Z,2025-04-20T19:58:32.777972Z
2025-06-16,OKC,IND,KXNBAGAME-25JUN16INDOKC-IND,KXNBAGAME-25JUN16INDOKC,Indiana vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,20174462.0,2025-06-17T03:28:33.114115Z,2025-06-17T03:36:54.322296Z
2025-06-08,OKC,IND,KXNBAGAME-25JUN08INDOKC-IND,KXNBAGAME-25JUN08INDOKC,Indiana vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,17109369.0,2025-06-09T02:49:06.233903Z,2025-06-09T02:57:27.331214Z
2025-06-19,IND,OKC,KXNBAGAME-25JUN19OKCIND-OKC,KXNBAGAME-25JUN19OKCIND,Oklahoma City vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,OKC,16555809.0,2025-06-20T03:21:05.664258Z,2025-06-20T03:29:25.807428Z
2025-06-13,IND,OKC,KXNBAGAME-25JUN13OKCIND-IND,KXNBAGAME-25JUN13OKCIND,Oklahoma City vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,14418904.0,2025-06-14T03:51:27.445045Z,2025-06-14T03:59:51.502537Z
2025-12-25,OKC,SAS,KXNBAGAME-25DEC25SASOKC-SAS,KXNBAGAME-25DEC25SASOKC,San Antonio vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,13904008.0,2025-12-25T22:10:10.587605Z,2025-12-25T22:19:40.180515Z
2025-06-11,IND,OKC,KXNBAGAME-25JUN11OKCIND-OKC,KXNBAGAME-25JUN11OKCIND,Oklahoma City vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,OKC,13737622.0,2025-06-12T03:24:18.186502Z,2025-06-12T03:32:39.064316Z
2025-06-05,OKC,IND,KXNBAGAME-25JUN05INDOKC-IND,KXNBAGAME-25JUN05INDOKC,Indiana vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,13250075.0,2025-06-06T03:14:12.160004Z,2025-06-06T03:22:32.777015Z
2026-02-27,DET,CLE,KXNBAGAME-26FEB27CLEDET-DET,KXNBAGAME-26FEB27CLEDET,Cleveland at Detroit Winner?,,finalized,historical,0.5,0.585,2026-02-28T00:45:00+00:00,0.5,0.99,0.585,DET,12901336.0,2026-02-28T03:35:31Z,2026-02-28T03:36:07.44622Z
2025-10-21,OKC,HOU,KXNBAGAME-25OCT21HOUOKC-HOU,KXNBAGAME-25OCT21HOUOKC,Houston vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,HOU,12314637.0,2025-10-22T03:19:37.795636Z,2025-10-22T03:28:58.389709Z
2025-12-25,NYK,CLE,KXNBAGAME-25DEC25CLENYK-NYK,KXNBAGAME-25DEC25CLENYK,Cleveland vs New York Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,11887750.0,2025-12-25T19:54:27.817598Z,2025-12-25T20:03:49.837559Z
2026-01-05,PHI,DEN,KXNBAGAME-26JAN05DENPHI-DEN,KXNBAGAME-26JAN05DENPHI,Denver vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,11539340.0,2026-01-06T04:24:31.049215Z,2026-01-06T04:33:59.638669Z
2025-05-29,NYK,IND,KXNBAGAME-25MAY29INDNYK-IND,KXNBAGAME-25MAY29INDNYK,Indiana vs New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,10884622.0,2025-05-30T02:44:23.39507Z,2025-05-30T02:52:43.988434Z
2025-05-25,IND,NYK,KXNBAGAME-25MAY25NYKIND-NYK,KXNBAGAME-25MAY25NYKIND,New York vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,10415197.0,2025-05-26T02:56:10.818211Z,2025-05-26T03:04:30.365455Z
2025-11-26,BOS,DET,KXNBAGAME-25NOV26DETBOS-DET,KXNBAGAME-25NOV26DETBOS,Detroit vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DET,9287810.0,2025-11-27T01:04:59.393006Z,2025-11-27T01:14:20.75844Z
2026-02-04,NYK,DEN,KXNBAGAME-26FEB04DENNYK-DEN,KXNBAGAME-26FEB04DENNYK,Denver at New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DEN,9056334.0,2026-02-05T03:25:34Z,2026-02-05T03:27:07.551635Z
2025-05-27,IND,NYK,KXNBAGAME-25MAY27NYKIND-NYK,KXNBAGAME-25MAY27NYKIND,New York vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NYK,9014356.0,2025-05-28T02:56:11.443986Z,2025-05-28T03:04:31.777575Z
2026-01-07,OKC,UTA,KXNBAGAME-26JAN07UTAOKC-UTA,KXNBAGAME-26JAN07UTAOKC,Utah at Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,8953351.0,2026-01-08T03:57:20.258395Z,2026-01-08T04:06:41.161886Z
2025-10-28,WAS,PHI,KXNBAGAME-25OCT28PHIWAS-PHI,KXNBAGAME-25OCT28PHIWAS,Philadelphia vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,8661745.0,2025-10-29T02:05:58.457868Z,2025-10-29T02:15:18.792283Z
2025-12-25,GSW,DAL,KXNBAGAME-25DEC25DALGSW-DAL,KXNBAGAME-25DEC25DALGSW,Dallas vs Golden State Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,8523940.0,2025-12-26T01:01:03.609687Z,2025-12-26T01:10:29.936289Z
2025-05-26,MIN,OKC,KXNBAGAME-25MAY26OKCMIN-MIN,KXNBAGAME-25MAY26OKCMIN,Oklahoma City vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIN,8507259.0,2025-05-27T03:30:51.072523Z,2025-05-27T03:39:12.665861Z
2025-12-09,ORL,MIA,KXNBAGAME-25DEC09MIAORL-MIA,KXNBAGAME-25DEC09MIAORL,Miami vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIA,8481570.0,2025-12-10T01:50:24.396285Z,2025-12-10T01:59:45.183227Z
2026-02-06,BOS,MIA,KXNBAGAME-26FEB06MIABOS-BOS,KXNBAGAME-26FEB06MIABOS,Miami at Boston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,BOS,8394342.0,2026-02-07T03:15:35Z,2026-02-07T03:17:11.396079Z
2025-05-21,NYK,IND,KXNBAGAME-25MAY21INDNYK-IND,KXNBAGAME-25MAY21INDNYK,Indiana vs New York Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,8322724.0,2025-05-22T03:26:10.505455Z,2025-05-22T03:34:31.172916Z
2026-02-02,CHA,NOP,KXNBAGAME-26FEB02NOPCHA-CHA,KXNBAGAME-26FEB02NOPCHA,New Orleans at Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHA,8274339.0,2026-02-02T22:35:26Z,2026-02-02T22:36:57.534253Z
2025-05-31,IND,NYK,KXNBAGAME-25MAY31NYKIND-IND,KXNBAGAME-25MAY31NYKIND,New York vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,8147464.0,2025-06-01T02:44:22.781087Z,2025-06-01T02:52:42.577269Z
2026-01-13,OKC,SAS,KXNBAGAME-26JAN13SASOKC-SAS,KXNBAGAME-26JAN13SASOKC,San Antonio at Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,8107551.0,2026-01-14T03:47:25.174778Z,2026-01-14T03:56:48.859126Z
2025-11-18,ORL,GSW,KXNBAGAME-25NOV18GSWORL-GSW,KXNBAGAME-25NOV18GSWORL,Golden State vs Orlando Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,GSW,8006907.0,2025-11-19T02:54:34.340968Z,2025-11-19T03:03:55.078062Z
2026-01-23,BKN,BOS,KXNBAGAME-26JAN23BOSBKN-BOS,KXNBAGAME-26JAN23BOSBKN,Boston at Brooklyn Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,BOS,7992673.0,2026-01-24T03:45:28.10239Z,2026-01-24T03:47:00.580669Z
2025-05-28,OKC,MIN,KXNBAGAME-25MAY28MINOKC-MIN,KXNBAGAME-25MAY28MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIN,7963959.0,2025-05-29T03:04:17.700411Z,2025-05-29T03:12:37.716136Z
2026-01-31,CHA,SAS,KXNBAGAME-26JAN31SASCHA-SAS,KXNBAGAME-26JAN31SASCHA,San Antonio at Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,7953887.0,2026-01-31T19:47:32Z,2026-01-31T19:49:07.718394Z
2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND-OKC,KXNBAGAME-25OCT23OKCIND,Oklahoma City vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,7878572.0,2025-10-24T03:09:59.121008Z,2025-10-24T03:19:59.697654Z
2025-10-31,PHI,BOS,KXNBAGAME-25OCT31BOSPHI-PHI,KXNBAGAME-25OCT31BOSPHI,Boston vs Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHI,7811196.0,2025-11-01T02:00:28.851247Z,2025-11-01T02:09:49.174059Z
2026-01-12,CLE,UTA,KXNBAGAME-26JAN12UTACLE-UTA,KXNBAGAME-26JAN12UTACLE,Utah at Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,UTA,7656404.0,2026-01-13T02:29:53.772131Z,2026-01-13T02:39:21.803109Z
2025-05-22,OKC,MIN,KXNBAGAME-25MAY22MINOKC-MIN,KXNBAGAME-25MAY22MINOKC,Minnesota vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIN,7507257.0,2025-05-23T03:24:20.9592Z,2025-05-23T03:32:42.162895Z
2026-02-05,DET,WAS,KXNBAGAME-26FEB05WASDET-WAS,KXNBAGAME-26FEB05WASDET,Washington at Detroit Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,WAS,7495937.0,2026-02-06T02:45:39Z,2026-02-06T02:47:10.179224Z
2025-12-18,IND,NYK,KXNBAGAME-25DEC18NYKIND-NYK,KXNBAGAME-25DEC18NYKIND,New York vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,7486178.0,2025-12-19T02:44:59.016873Z,2025-12-19T02:54:21.367875Z
2025-05-23,NYK,IND,KXNBAGAME-25MAY23INDNYK-IND,KXNBAGAME-25MAY23INDNYK,Indiana vs New York Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,7417523.0,2025-05-24T02:46:28.711439Z,2025-05-24T02:54:48.944617Z
2026-01-24,PHI,NYK,KXNBAGAME-26JAN24NYKPHI-PHI,KXNBAGAME-26JAN24NYKPHI,New York at Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHI,7356169.0,2026-01-24T23:07:26.704418Z,2026-01-24T23:09:00.788892Z
2026-01-07,BOS,DEN,KXNBAGAME-26JAN07DENBOS-DEN,KXNBAGAME-26JAN07DENBOS,Denver at Boston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,7207335.0,2026-01-08T02:42:50.851344Z,2026-01-08T02:52:11.674641Z
2026-01-31,IND,ATL,KXNBAGAME-26JAN31ATLIND-ATL,KXNBAGAME-26JAN31ATLIND,Atlanta at Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,7154059.0,2026-02-01T02:37:28Z,2026-02-01T02:39:07.35269Z
2026-02-07,OKC,HOU,KXNBAGAME-26FEB07HOUOKC-HOU,KXNBAGAME-26FEB07HOUOKC,Houston at Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,HOU,7114960.0,2026-02-07T23:23:48Z,2026-02-07T23:25:21.070682Z
2026-01-23,DET,HOU,KXNBAGAME-26JAN23HOUDET-DET,KXNBAGAME-26JAN23HOUDET,Houston at Detroit Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DET,6913336.0,2026-01-24T02:57:37.172447Z,2026-01-24T02:59:10.678144Z
2025-05-24,MIN,OKC,KXNBAGAME-25MAY24OKCMIN-OKC,KXNBAGAME-25MAY24OKCMIN,Oklahoma City vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,OKC,6860619.0,2025-05-25T03:04:35.330259Z,2025-05-25T03:12:55.506064Z
2026-01-02,CLE,DEN,KXNBAGAME-26JAN02DENCLE-DEN,KXNBAGAME-26JAN02DENCLE,Denver vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DEN,6719933.0,2026-01-03T03:14:43.842069Z,2026-01-03T03:24:05.280979Z
2025-12-12,WAS,CLE,KXNBAGAME-25DEC12CLEWAS-WAS,KXNBAGAME-25DEC12CLEWAS,Cleveland vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,6636388.0,2025-12-13T02:54:36.672108Z,2025-12-13T03:03:56.494063Z
2026-01-20,HOU,SAS,KXNBAGAME-26JAN20SASHOU-SAS,KXNBAGAME-26JAN20SASHOU,San Antonio at Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAS,6586627.0,2026-01-21T04:03:30.135573Z,2026-01-21T04:05:05.341547Z
2025-11-16,HOU,ORL,KXNBAGAME-25NOV16ORLHOU-HOU,KXNBAGAME-25NOV16ORLHOU,Orlando vs Houston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,HOU,6555288.0,2025-11-17T03:19:35.837001Z,2025-11-17T03:28:55.545673Z
2026-01-22,PHI,HOU,KXNBAGAME-26JAN22HOUPHI-HOU,KXNBAGAME-26JAN22HOUPHI,Houston at Philadelphia Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,HOU,6523561.0,2026-01-23T03:01:30.86383Z,2026-01-23T03:03:10.486022Z
2026-01-20,UTA,MIN,KXNBAGAME-26JAN20MINUTA-UTA,KXNBAGAME-26JAN20MINUTA,Minnesota at Utah Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,UTA,6506108.0,2026-01-21T04:45:25.889439Z,2026-01-21T04:47:05.001508Z
2025-12-09,TOR,NYK,KXNBAGAME-25DEC09NYKTOR-TOR,KXNBAGAME-25DEC09NYKTOR,New York K vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,TOR,6501035.0,2025-12-10T04:24:34.733247Z,2025-12-10T04:33:55.19357Z
2025-11-25,WAS,ATL,KXNBAGAME-25NOV25ATLWAS-ATL,KXNBAGAME-25NOV25ATLWAS,Atlanta vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,6442523.0,2025-11-26T02:34:29.449355Z,2025-11-26T02:43:50.470011Z
