GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2026-01-01,DAL,PHI,2.0,1.0,0.5,0.5,0.2,0.4,0.4,0.5,113.58,118.10000000000002,104.0,111.56,117.04,100.386,0,KXNBAGAME-26JAN01PHIDAL-PHI,KXNBAGAME-26JAN01PHIDAL,Philadelphia vs Dallas Winner?,,finalized,live,0.5,0.5,0.99,0.5,PHI,2912600.0,2026-01-02T03:54:50.795351Z,2026-01-02T04:04:15.221567Z
2026-01-03,DAL,HOU,1.0,1.0,0.4761904761904761,0.6190476190476191,0.2,0.3,0.8,0.6,113.64,120.42,102.8,126.14,116.24,93.2,1,KXNBAGAME-26JAN03HOUDAL-HOU,KXNBAGAME-26JAN03HOUDAL,Houston vs Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,HOU,2644992.0,2026-01-04T04:01:08.176006Z,2026-01-04T04:10:29.465946Z
2026-01-12,DAL,BKN,1.0,0.0,0.5,0.3684210526315789,0.4,0.3,0.2,0.4,104.88,110.5,102.6,110.44,116.86,94.594,1,KXNBAGAME-26JAN12BKNDAL-BKN,KXNBAGAME-26JAN12BKNDAL,Brooklyn at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,BKN,2903564.0,2026-01-13T04:01:24.453949Z,2026-01-13T04:10:51.728637Z
2026-01-15,DAL,UTA,0.0,0.0,0.5,0.238095238095238,0.4,0.3,0.4,0.3,108.78000000000002,112.0,100.2,110.84,120.8,103.184,1,KXNBAGAME-26JAN15UTADAL-UTA,KXNBAGAME-26JAN15UTADAL,Utah at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,UTA,1374995.0,2026-01-16T03:59:58.420473Z,2026-01-16T04:09:23.62968Z
2026-01-17,DAL,UTA,1.0,1.0,0.52,0.2272727272727272,0.4,0.4,0.4,0.2,114.92,114.96,102.0,111.66,124.88,104.0,1,KXNBAGAME-26JAN17UTADAL-UTA,KXNBAGAME-26JAN17UTADAL,Utah at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,UTA,1483405.0,2026-01-18T00:55:44.054409Z,2026-01-18T00:57:21.482078Z
2026-01-22,DAL,GSW,2.0,1.0,0.5384615384615384,0.391304347826087,0.8,0.6,0.8,0.7,120.96,110.64,101.9,126.24,114.62,101.9,1,KXNBAGAME-26JAN22GSWDAL-DAL,KXNBAGAME-26JAN22GSWDAL,Golden State at Dallas Winner?,,finalized,live,0.5,0.5,0.99,0.5,DAL,5147182.0,2026-01-23T03:33:28.391327Z,2026-01-23T03:35:00.51434Z
2026-01-28,DAL,MIN,3.0,1.0,0.5357142857142857,0.4814814814814814,0.8,0.6,0.2,0.4,118.66,107.78,105.9,106.64,109.38,103.9,0,KXNBAGAME-26JAN28MINDAL-DAL,KXNBAGAME-26JAN28MINDAL,Minnesota at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,DAL,2033982.0,2026-01-29T04:03:30.102761Z,2026-01-29T04:05:10.270819Z
2026-01-29,DAL,CHA,0.0,0.0,0.5172413793103449,0.4137931034482758,0.6,0.5,0.8,0.7,112.72,108.08,104.8,118.34,102.1,96.9,0,KXNBAGAME-26JAN29CHADAL-DAL,KXNBAGAME-26JAN29CHADAL,Charlotte at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,DAL,2999880.0,2026-01-30T04:33:33Z,2026-01-30T04:35:07.294756Z
2026-02-03,DAL,BOS,2.0,1.0,0.5,0.5925925925925926,0.2,0.5,0.6,0.7,109.51999999999998,112.62,103.5,116.8,106.9,92.6,0,KXNBAGAME-26FEB03BOSDAL-BOS,KXNBAGAME-26FEB03BOSDAL,Boston at Dallas Winner?,,finalized,live,0.5,0.5,0.99,0.5,BOS,1443827.0,2026-02-04T03:43:26Z,2026-02-04T03:44:57.283083Z
2026-02-05,DAL,SAS,1.0,0.0,0.4838709677419355,0.6206896551724138,0.0,0.4,0.6,0.7,107.58,114.48,101.0,109.26,105.42,99.1,0,KXNBAGAME-26FEB05SASDAL-DAL,KXNBAGAME-26FEB05SASDAL,San Antonio at Dallas Winner?,,finalized,live,0.5,0.5,0.01,0.5,DAL,3972691.0,2026-02-06T04:05:28Z,2026-02-06T04:07:00.17759Z
2026-02-26,DAL,SAC,1.0,0.0,0.46875,0.1515151515151515,0.4,0.2,0.2,0.1,113.18,117.78,103.3,103.1,123.22,102.6,0,KXNBA1HWINNER-26FEB26SACDAL-TIE,KXNBA1HWINNER-26FEB26SACDAL,Sacramento vs Dallas: First Half Winner?,,finalized,live,0.005,0.995,0.0,0.995,SAC,0.0,2026-02-27T02:33:25Z,2026-02-27T02:39:29.179284Z
2026-02-27,DAL,MEM,0.0,1.0,0.4545454545454545,0.3548387096774194,0.4,0.2,0.2,0.3,114.88000000000002,119.48,103.5,112.38,121.6,103.9,0,KXNBA1HWINNER-26FEB27MEMDAL-TIE,KXNBA1HWINNER-26FEB27MEMDAL,Memphis vs Dallas: First Half Winner?,,finalized,live,0.005,0.995,0.05,0.995,MEM,228.0,2026-02-28T02:40:01Z,2026-02-28T02:46:06.716283Z
2026-03-01,DAL,OKC,1.0,1.0,0.4411764705882353,0.6764705882352942,0.4,0.2,0.8,0.6,114.46,118.76,104.1,113.26,106.82,101.13,0,KXNBA1HWINNER-26MAR01OKCDAL-TIE,KXNBA1HWINNER-26MAR01OKCDAL,Oklahoma City vs Dallas: First Half Winner?,,finalized,live,0.005,0.995,0.16,0.995,OKC,221.0,2026-03-02T02:03:24Z,2026-03-02T02:09:26.763089Z
2026-03-13,DAL,CLE,0.0,1.0,0.4285714285714285,0.5294117647058824,0.2,0.2,0.6,0.5,106.72,118.4,100.5,116.88000000000002,115.8,94.8,0,KXNBA1HWINNER-26MAR13CLEDAL-TIE,KXNBA1HWINNER-26MAR13CLEDAL,Cleveland vs Dallas: First Half Winner?,,finalized,live,0.005,0.995,0.05,0.995,CLE,145.0,2026-03-14T00:37:49Z,2026-03-14T00:43:48.69197Z
2026-03-18,DAL,ATL,1.0,1.0,0.4166666666666667,0.5428571428571428,0.4,0.2,1.0,1.0,112.58,121.26000000000002,102.8,118.94,105.66,101.4,0,KXNBA1HWINNER-26MAR18ATLDAL-TIE,KXNBA1HWINNER-26MAR18ATLDAL,Atlanta vs Dallas: First Half Winner?,,finalized,live,0.005,0.995,0.05,0.995,ATL,54.0,2026-03-19T01:31:31Z,2026-03-19T01:37:30.790433Z
2026-03-23,DAL,GSW,1.0,1.0,0.3947368421052631,0.3846153846153846,0.2,0.2,0.2,0.2,114.48,125.78000000000002,102.71,109.12,117.18,99.9,0,KXNBA1HWINNER-26MAR23GSWDAL-DAL,KXNBA1HWINNER-26MAR23GSWDAL,Golden State vs Dallas: First Half Winner?,,finalized,live,0.995,0.005,0.99,0.995,DAL,22063.0,2026-03-24T02:45:34Z,2026-03-24T02:51:40.789771Z
2025-05-11,DEN,OKC,1.0,1.0,0.625,0.7872340425531915,0.6,0.6,0.6,0.8,112.94,117.36,98.01,117.58,108.28,101.31,0,KXNBAGAME-25MAY11OKCDEN-DEN,KXNBAGAME-25MAY11OKCDEN,Oklahoma City vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,1149805.0,2025-05-11T22:26:21.451845Z,2025-05-11T22:34:41.288385Z
2025-05-15,DEN,OKC,1.0,1.0,0.6122448979591837,0.7916666666666666,0.4,0.5,0.6,0.8,103.73999999999998,113.24,100.01,113.24,103.73999999999998,100.01,1,KXNBAGAME-25MAY15OKCDEN-DEN,KXNBAGAME-25MAY15OKCDEN,Oklahoma City vs Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,1173428.0,2025-05-16T03:36:25.527875Z,2025-05-16T03:44:45.688915Z
2025-10-29,DEN,NOP,1.0,1.0,0.6666666666666666,0.0,0.6,0.6,0.0,0.2,117.96,112.26,100.09,111.82,121.32,102.0,1,KXNBAGAME-25OCT29NOPDEN-NOP,KXNBAGAME-25OCT29NOPDEN,New Orleans vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,727100.0,2025-10-30T03:34:57.195666Z,2025-10-30T03:44:18.151664Z
2025-11-03,DEN,SAC,2.0,1.0,0.75,0.3333333333333333,0.6,0.6,0.4,0.3,120.96,109.3,100.19,113.52,117.8,101.3,1,KXNBAGAME-25NOV03SACDEN-SAC,KXNBAGAME-25NOV03SACDEN,Sacramento vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAC,1293400.0,2025-11-04T04:45:04.753085Z,2025-11-04T04:54:24.552773Z
2025-11-08,DEN,IND,0.0,2.0,0.8571428571428571,0.2,0.8,0.7,0.2,0.1,120.68,105.96,101.2,106.08,112.42,102.4,1,KXNBAGAME-25NOV08INDDEN-DEN,KXNBAGAME-25NOV08INDDEN,Indiana vs Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,1260223.0,2025-11-09T04:49:27.588344Z,2025-11-09T04:58:47.821731Z
2025-12-01,DEN,DAL,1.0,1.0,0.6363636363636364,0.4,0.6,0.7,0.4,0.3,130.12,124.66,96.4,109.62,112.76,100.1,0,KXNBAGAME-25DEC01DALDEN-DAL,KXNBAGAME-25DEC01DALDEN,Dallas vs Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DAL,3613613.0,2025-12-02T04:34:31.119045Z,2025-12-02T04:43:52.259102Z
2025-12-18,DEN,ORL,2.0,4.0,0.6153846153846154,0.5,1.0,0.7,0.4,0.6,127.28000000000002,115.86,99.756,108.8,110.5,102.1,1,KXNBAGAME-25DEC18ORLDEN-ORL,KXNBAGAME-25DEC18ORLDEN,Orlando vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,1133184.0,2025-12-19T04:34:39.007528Z,2025-12-19T04:44:03.201092Z
2025-12-20,DEN,HOU,1.0,1.0,0.6428571428571429,0.625,1.0,0.8,0.4,0.6,125.24,114.4,100.056,118.52,119.22,95.918,0,KXNBAGAME-25DEC20HOUDEN-DEN,KXNBAGAME-25DEC20HOUDEN,Houston vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,5122836.0,2025-12-21T00:50:25.3438Z,2025-12-21T00:59:49.321839Z
2025-12-22,DEN,UTA,1.0,1.0,0.6,0.2307692307692307,0.8,0.7,0.4,0.5,121.02,112.52,98.356,118.18,123.94,102.754,1,KXNBAGAME-25DEC22UTADEN-UTA,KXNBAGAME-25DEC22UTADEN,Utah vs Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,UTA,1787905.0,2025-12-23T04:44:31.12941Z,2025-12-23T04:54:04.057795Z
2025-12-25,DEN,MIN,1.0,1.0,0.625,0.5294117647058824,0.6,0.7,0.8,0.8,122.38,117.96,99.456,108.84,103.66,102.3,1,KXNBAPREPACK2ML-25DEC25DENMINLALHOUGSWDAL-MINDAL,KXNBAPREPACK2ML-25DEC25DENMINLALHOUGSWDAL,"Minnesota wins against Denver, Dallas wins against Golden State",,finalized,live,0.5,0.5,0.02,0.5,MIN,20625.0,2025-12-26T01:02:17.062354Z,2025-12-26T01:12:29.602416Z
2026-01-09,DEN,ATL,1.0,1.0,0.6470588235294118,0.5217391304347826,0.6,0.5,0.6,0.3,117.6,119.52,94.666,109.4,105.88000000000002,104.5,0,KXNBAGAME-26JAN09ATLDEN-DEN,KXNBAGAME-26JAN09ATLDEN,Atlanta at Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,4608115.0,2026-01-10T04:23:34.521946Z,2026-01-10T04:33:01.255072Z
2026-01-11,DEN,MIL,1.0,1.0,0.6111111111111112,0.4545454545454545,0.4,0.4,0.6,0.6,113.84,121.2,94.466,117.8,114.2,96.7,1,KXNBAGAME-26JAN11MILDEN-DEN,KXNBAGAME-26JAN11MILDEN,Milwaukee at Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,3334486.0,2026-01-12T03:43:23.914228Z,2026-01-12T03:52:47.729544Z
2026-01-17,DEN,WAS,2.0,0.0,0.631578947368421,0.217391304347826,0.8,0.6,0.0,0.3,115.28,114.4,95.6,103.42,121.02,102.4,1,KXNBAGAME-26JAN17WASDEN-DEN,KXNBAGAME-26JAN17WASDEN,Washington at Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,4151262.0,2026-01-18T04:45:24.716717Z,2026-01-18T04:47:01.148371Z
2026-01-18,DEN,CHA,0.0,0.0,0.65,0.3461538461538461,0.8,0.7,0.4,0.4,114.72,113.26,97.3,126.06000000000002,117.08,98.8,0,KXNBAGAME-26JAN18CHADEN-DEN,KXNBAGAME-26JAN18CHADEN,Charlotte at Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,2597744.0,2026-01-19T03:27:28.839735Z,2026-01-19T03:29:01.079342Z
2026-01-27,DEN,DET,3.0,1.0,0.5909090909090909,0.6666666666666666,0.6,0.7,0.8,0.8,110.28,114.08,94.6,115.12,102.26,100.9,0,KXNBAGAME-26JAN27DETDEN-DEN,KXNBAGAME-26JAN27DETDEN,Detroit at Denver Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,5199710.0,2026-01-28T04:33:25.081038Z,2026-01-28T04:35:00.605832Z
2026-01-29,DEN,BKN,1.0,1.0,0.5652173913043478,0.28,0.4,0.6,0.0,0.1,109.08,114.5,93.2,103.48,126.01999999999998,93.006,1,KXNBAGAME-26JAN29BKNDEN-DEN,KXNBAGAME-26JAN29BKNDEN,Brooklyn at Denver Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,2122550.0,2026-01-30T04:41:28Z,2026-01-30T04:43:07.067307Z
2026-02-09,DEN,CLE,1.0,1.0,0.5769230769230769,0.5555555555555556,0.4,0.5,0.8,0.8,122.42,120.1,97.272,124.54,109.08,101.1,0,KXNBAGAME-26FEB09CLEDEN-CLE,KXNBAGAME-26FEB09CLEDEN,Cleveland at Denver Winner?,,finalized,live,0.995,0.005,0.99,0.005,CLE,6298295.0,2026-02-10T04:50:31Z,2026-02-10T04:52:03.940717Z
2026-02-11,DEN,MEM,1.0,1.0,0.5555555555555556,0.3793103448275862,0.2,0.5,0.4,0.2,119.86,121.18,98.272,119.54,122.58,101.9,1,KXNBAGAME-26FEB11MEMDEN-MEM,KXNBAGAME-26FEB11MEMDEN,Memphis at Denver Winner?,,finalized,live,0.005,0.995,0.01,0.995,MEM,4479925.0,2026-02-12T04:43:32Z,2026-02-12T04:45:10.068566Z
2026-03-01,DEN,MIN,1.0,2.0,0.5862068965517241,0.5454545454545454,0.4,0.4,0.8,0.6,114.84,103.82,104.53,113.0,109.72,102.7,0,KXNBA1HWINNER-26MAR01MINDEN-TIE,KXNBA1HWINNER-26MAR01MINDEN,Minnesota vs Denver: First Half Winner?,,finalized,live,0.005,0.995,0.04,0.995,MIN,3178.0,2026-03-01T21:50:03Z,2026-03-01T21:56:06.774715Z
2026-03-06,DEN,NYK,0.0,1.0,0.5806451612903226,0.5882352941176471,0.6,0.5,0.6,0.6,113.44,111.46,99.73,112.72,101.5,97.1,0,KXNBA1HWINNER-26MAR06NYKDEN-TIE,KXNBA1HWINNER-26MAR06NYKDEN,New York vs Denver: First Half Winner?,,finalized,live,0.005,0.995,0.08,0.995,NYK,575.0,2026-03-07T03:17:28Z,2026-03-07T03:23:28.59259Z
2026-03-11,DEN,HOU,1.0,0.0,0.5625,0.5555555555555556,0.4,0.4,0.6,0.6,116.52,125.62,100.0,115.2,114.82,98.122,1,KXNBA1HWINNER-26MAR11HOUDEN-DEN,KXNBA1HWINNER-26MAR11HOUDEN,Houston vs Denver: First Half Winner?,,finalized,live,0.995,0.005,0.95,0.995,DEN,6502.0,2026-03-12T03:11:28Z,2026-03-12T03:17:27.450706Z
2026-03-17,DEN,PHI,2.0,1.0,0.5757575757575758,0.5,0.4,0.5,0.6,0.5,120.06,119.86,101.424,111.72,114.6,100.5,1,KXNBA1HWINNER-26MAR17PHIDEN-DEN,KXNBA1HWINNER-26MAR17PHIDEN,Philadelphia vs Denver: First Half Winner?,,finalized,live,0.995,0.005,0.96,0.995,DEN,1357.0,2026-03-18T03:11:36Z,2026-03-18T03:17:39.188757Z
2026-03-20,DEN,TOR,1.0,1.0,0.5882352941176471,0.6111111111111112,0.6,0.5,0.6,0.5,119.54,107.54,103.924,118.84,113.86,99.5,1,KXNBA1HWINNER-26MAR20TORDEN-DEN,KXNBA1HWINNER-26MAR20TORDEN,Toronto vs Denver: First Half Winner?,,finalized,live,0.995,0.005,0.99,0.995,DEN,11634.0,2026-03-21T02:07:31Z,2026-03-21T02:13:40.836974Z
2026-03-22,DEN,POR,1.0,1.0,0.6,0.4358974358974359,0.6,0.6,0.8,0.6,118.42,113.16,103.224,113.48000000000002,106.34,101.7,1,KXNBAGAME-26MAR22PORDEN-DEN,KXNBAGAME-26MAR22PORDEN,Portland at Denver Winner?,,finalized,live,0.995,0.005,0.99,0.995,DEN,3375959.0,2026-03-22T23:28:07Z,2026-03-22T23:29:40.963803Z
2025-04-26,GSW,HOU,2.0,2.0,0.6222222222222222,0.5581395348837209,0.6,0.6,0.2,0.5,109.86,107.64,94.822,109.1,120.12,97.4,1,KXNBAGAME-25APR26HOUGSW-HOU,KXNBAGAME-25APR26HOUGSW,Houston vs Golden State Winner?,,finalized,live,0.005,0.995,0.01,0.995,HOU,372715.0,2025-04-27T03:34:12.486394Z,2025-04-27T03:42:32.38719Z
2025-05-10,GSW,MIN,1.0,1.0,0.625,0.574468085106383,0.4,0.6,0.8,0.8,108.88000000000002,113.26,95.1,114.38,106.4,94.7,0,KXNBAGAME-25MAY10MINGSW-GSW,KXNBAGAME-25MAY10MINGSW,Minnesota vs Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,GSW,934330.0,2025-05-11T03:36:24.432137Z,2025-05-11T03:44:44.288531Z
2025-11-09,GSW,IND,1.0,0.0,0.8571428571428571,0.1666666666666666,0.2,0.5,0.2,0.1,110.36,116.34,101.4,105.3,114.98,102.0,1,KXNBAGAME-25NOV09INDGSW-IND,KXNBAGAME-25NOV09INDGSW,Indiana vs Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,3000566.0,2025-11-10T04:14:36.778502Z,2025-11-10T04:23:56.956546Z
2025-11-29,GSW,NOP,2.0,2.0,0.7272727272727273,0.1111111111111111,0.2,0.5,0.2,0.1,111.9,113.86,101.5,113.48,116.46,104.134,1,KXNBAGAME-25NOV29NOPGSW-NOP,KXNBAGAME-25NOV29NOPGSW,New Orleans vs Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,2365696.0,2025-11-30T04:29:37.962085Z,2025-11-30T04:38:59.36703Z
2025-12-20,GSW,PHX,1.0,1.0,0.6428571428571429,0.5,0.4,0.4,0.4,0.4,115.14,108.82,99.6,102.72,115.1,99.4,1,KXNBAGAME-25DEC20PHXGSW-PHX,KXNBAGAME-25DEC20PHXGSW,Phoenix vs Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHX,3899357.0,2025-12-21T04:24:31.507005Z,2025-12-21T04:33:59.314446Z
2025-12-25,GSW,DAL,2.0,1.0,0.6875,0.3333333333333333,0.4,0.5,0.4,0.6,115.92,112.46,101.7,113.88,116.62,102.83599999999998,1,KXNBAGAME-25DEC25DALGSW-DAL,KXNBAGAME-25DEC25DALGSW,Dallas vs Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,DAL,8523940.0,2025-12-26T01:01:03.609687Z,2025-12-26T01:10:29.936289Z
2026-01-11,GSW,ATL,1.0,1.0,0.7142857142857143,0.5416666666666666,0.6,0.7,0.6,0.4,117.88,116.14,97.6,106.86,103.8,103.7,0,KXNBAGAME-26JAN11ATLGSW-GSW,KXNBAGAME-26JAN11ATLGSW,Atlanta at Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,GSW,2931538.0,2026-01-12T04:23:24.969322Z,2026-01-12T04:32:47.735622Z
2026-01-17,GSW,CHA,1.0,1.0,0.7083333333333334,0.36,0.8,0.7,0.4,0.4,125.78,113.56,97.4,124.42,111.73999999999998,96.6,1,KXNBAGAME-26JAN17CHAGSW-CHA,KXNBAGAME-26JAN17CHAGSW,Charlotte at Golden State Winner?,,finalized,live,0.5,0.5,0.01,0.5,CHA,1189489.0,2026-01-18T04:07:30.616465Z,2026-01-18T04:09:01.017517Z
2026-02-19,GSW,BOS,7.0,7.0,0.6451612903225806,0.6206896551724138,0.4,0.4,0.8,0.7,108.92,116.42,95.4,114.3,107.7,93.7,0,KXNBA1HWINNER-26FEB19BOSGSW-TIE,KXNBA1HWINNER-26FEB19BOSGSW,Boston vs Golden State: First Half Winner?,,finalized,live,0.005,0.995,0.35,0.995,BOS,1.0,2026-02-20T04:11:30Z,2026-02-20T04:17:31.174818Z
2026-02-22,GSW,DEN,2.0,1.0,0.625,0.6764705882352942,0.4,0.4,0.6,0.5,110.48,116.02,97.0,125.54,111.14,103.2,1,KXNBAGAME-26FEB22DENGSW-DEN,KXNBAGAME-26FEB22DENGSW,Denver at Golden State Winner?,,finalized,live,0.005,0.995,0.01,0.995,DEN,9385200.0,2026-02-22T23:22:34Z,2026-02-22T23:24:07.130882Z
2026-03-10,GSW,CHI,0.0,1.0,0.6,0.34375,0.2,0.3,0.4,0.2,110.08,119.6,94.622,106.32,108.08,104.3,0,KXNBA1HWINNER-26MAR10CHIGSW-TIE,KXNBA1HWINNER-26MAR10CHIGSW,Chicago vs Golden State: First Half Winner?,,finalized,live,0.005,0.995,0.08,0.995,CHI,148.0,2026-03-11T03:05:26Z,2026-03-11T03:11:26.912712Z
2026-03-13,GSW,MIN,2.0,1.0,0.5833333333333334,0.5277777777777778,0.2,0.3,0.4,0.6,111.18,116.64,95.428,110.96,121.51999999999998,100.4,0,KXNBA1HWINNER-26MAR13MINGSW-MIN,KXNBA1HWINNER-26MAR13MINGSW,Minnesota vs Golden State: First Half Winner?,,finalized,live,0.5,0.5,0.99,0.5,MIN,2616.0,2026-03-14T03:13:03Z,2026-03-14T03:19:08.737985Z
2025-04-30,HOU,GSW,1.0,1.0,0.7111111111111111,0.6086956521739131,0.2,0.4,0.8,0.6,108.52,113.28,93.0,112.76000000000002,109.54,92.8,1,KXNBAGAME-25APR30GSWHOU-GSW,KXNBAGAME-25APR30GSWHOU,Golden State vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,GSW,688096.0,2025-05-01T02:20:22.090991Z,2025-05-01T02:28:42.364419Z
2025-05-04,HOU,GSW,1.0,1.0,0.717391304347826,0.5957446808510638,0.6,0.4,0.4,0.5,116.46,112.0,94.9,112.0,116.46,94.9,0,KXNBASERIES-25GSWHOU-GSW,KXNBASERIES-25GSWHOU,Golden State vs Houston Series Winner?,,finalized,live,0.5,0.5,0.99,0.5,GSW,8813965.0,2025-05-05T03:10:37.851273Z,2025-05-05T03:11:40.275162Z
2025-10-24,HOU,DET,2.0,1.0,1.0,0.25,0.8,0.6,0.4,0.4,120.2,113.54,103.804,111.74,109.96,101.9,0,KXNBAGAME-25OCT24DETHOU-HOU,KXNBAGAME-25OCT24DETHOU,Detroit vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,HOU,2308478.0,2025-10-25T03:17:11.890996Z,2025-10-25T03:26:32.365017Z
2025-10-27,HOU,BKN,2.0,0.0,0.6666666666666666,0.2,0.6,0.6,0.2,0.2,118.71999999999998,114.38,103.304,113.43999999999998,121.04,101.1,1,KXNBAGAME-25OCT27BKNHOU-BKN,KXNBAGAME-25OCT27BKNHOU,Brooklyn vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,BKN,1749600.0,2025-10-28T02:57:04.013551Z,2025-10-28T03:06:24.453214Z
2025-11-03,HOU,DAL,1.0,1.0,0.75,0.6666666666666666,0.6,0.7,0.4,0.5,127.46,113.54,96.904,106.43999999999998,109.5,104.6,1,KXNBAGAME-25NOV03DALHOU-DAL,KXNBAGAME-25NOV03DALHOU,Dallas vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,DAL,1891645.0,2025-11-04T04:05:14.499747Z,2025-11-04T04:14:34.802333Z
2025-11-12,HOU,WAS,2.0,1.0,0.8,0.25,0.8,0.7,0.0,0.1,119.02,109.06,100.3,107.18,124.68,102.61999999999998,1,KXNBAGAME-25NOV12WASHOU-WAS,KXNBAGAME-25NOV12WASHOU,Washington vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,WAS,856872.0,2025-11-13T03:59:40.190858Z,2025-11-13T04:09:00.31285Z
2025-11-14,HOU,POR,1.0,1.0,0.8333333333333334,0.375,0.8,0.7,0.4,0.6,119.9,110.84,100.7,117.26,118.36,103.2,1,KXNBAGAME-25NOV14PORHOU-HOU,KXNBAGAME-25NOV14PORHOU,Portland vs Houston Winner?,,finalized,live,0.5,0.5,0.99,0.5,HOU,847787.0,2025-11-15T03:39:34.184848Z,2025-11-15T03:48:54.259005Z
2025-11-16,HOU,ORL,1.0,1.0,0.8571428571428571,0.625,0.8,0.8,0.8,0.6,126.26,114.04,100.3,117.73999999999998,110.68,97.3,1,KXNBAGAME-25NOV16ORLHOU-HOU,KXNBAGAME-25NOV16ORLHOU,Orlando vs Houston Winner?,,finalized,live,0.5,0.5,0.99,0.5,HOU,6555288.0,2025-11-17T03:19:35.837001Z,2025-11-17T03:28:55.545673Z
2025-12-03,HOU,SAC,1.0,2.0,0.7777777777777778,0.2307692307692307,0.6,0.8,0.4,0.2,119.24,109.58,97.7,112.64,116.22,99.624,1,KXNBAGAME-25DEC03SACHOU-SAC,KXNBAGAME-25DEC03SACHOU,Sacramento vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAC,1984769.0,2025-12-04T03:49:53.195346Z,2025-12-04T03:59:14.192074Z
2025-12-05,HOU,PHX,1.0,3.0,0.8,0.5384615384615384,0.8,0.8,0.4,0.6,120.24,104.76,98.9,113.5,117.68,98.3,1,KXNBAGAME-25DEC05PHXHOU-PHX,KXNBAGAME-25DEC05PHXHOU,Phoenix vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHX,1124022.0,2025-12-06T03:30:04.812248Z,2025-12-06T03:39:24.496063Z
2025-12-27,HOU,CLE,1.0,1.0,0.8333333333333334,0.4,0.4,0.5,0.4,0.4,121.16,118.78,94.19,121.8,122.28,104.9,1,KXNBAGAME-25DEC27CLEHOU-CLE,KXNBAGAME-25DEC27CLEHOU,Cleveland vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,CLE,902636.0,2025-12-28T03:40:37.34178Z,2025-12-28T03:50:05.84677Z
2025-12-29,HOU,IND,1.0,1.0,0.8461538461538461,0.1176470588235294,0.6,0.5,0.0,0.2,121.34,115.0,94.028,103.94,120.66,103.1,1,KXNBAGAME-25DEC29INDHOU-IND,KXNBAGAME-25DEC29INDHOU,Indiana vs Houston Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,794022.0,2025-12-30T03:35:10.572484Z,2025-12-30T03:44:31.636345Z
