GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN
2024-04-12,BOS,CHA,0.0,1.0,0.9024390243902439,0.21951219512195122,0.6,0.6,0.4,0.3,117.0,110.3,95.7,112.32000000000001,116.92,97.3,1
2024-04-14,BOS,WAS,1.0,1.0,0.9047619047619048,0.21428571428571427,0.6,0.6,0.0,0.2,115.38,109.5,96.2,113.84,118.94000000000001,104.3,1
2024-04-21,BOS,MIA,6.0,1.0,0.9069767441860465,0.5454545454545454,0.6,0.7,0.6,0.6,118.55999999999999,111.67999999999999,98.5,114.8,107.54,95.7,1
2024-04-24,BOS,MIA,2.0,2.0,0.9090909090909091,0.5333333333333333,0.6,0.8,0.6,0.5,119.1,111.4,96.4,115.7,108.47999999999999,95.4,0
2024-05-01,BOS,MIA,1.0,1.0,0.8888888888888888,0.5434782608695652,0.8,0.7,0.4,0.5,117.9,106.17999999999999,93.7,106.28,111.76000000000002,91.9,1
2024-05-07,BOS,CLE,5.0,1.0,0.8913043478260869,0.4782608695652174,0.8,0.7,0.4,0.6,117.84,100.61999999999999,91.6,99.42,112.05999999999999,95.8,1
2024-05-09,BOS,CLE,1.0,1.0,0.8936170212765957,0.46808510638297873,0.8,0.7,0.4,0.5,118.58000000000001,99.94,92.2,101.62,111.25999999999999,96.2,0
2024-05-15,BOS,CLE,1.0,1.0,0.875,0.4791666666666667,0.8,0.8,0.4,0.4,119.16000000000001,106.85999999999999,92.0,110.38,112.94000000000001,93.1,1
2024-05-21,BOS,IND,5.0,1.0,0.8775510204081632,0.45098039215686275,0.8,0.8,0.8,0.6,120.3,111.7,90.4,123.18000000000002,114.17999999999999,92.5,1
2024-05-23,BOS,IND,1.0,1.0,0.88,0.4423076923076923,0.8,0.8,0.6,0.5,117.76000000000002,114.32000000000001,92.186,122.1,114.92,94.28599999999999,1
2024-06-06,BOS,DAL,7.0,6.0,0.8823529411764706,0.6153846153846154,1.0,0.9,0.8,0.8,122.92,114.3,94.086,118.24000000000001,112.2,94.2,1
2024-06-09,BOS,DAL,2.0,2.0,0.8846153846153846,0.6037735849056604,1.0,0.9,0.6,0.7,119.96,110.72,95.386,114.44000000000001,113.12,93.9,1
2024-06-17,BOS,DAL,2.0,2.0,0.8867924528301887,0.5925925925925926,0.8,0.9,0.4,0.6,108.0,108.44000000000001,94.0,112.3,106.67999999999999,94.7,1
2024-10-12,BOS,PHI,5.0,0.0,0.0,0.0,0.8,0.9,0.4,0.5,111.0,107.32000000000001,96.2,117.32000000000001,108.9,94.984,1
2024-10-13,BOS,TOR,0.0,1.0,1.0,0.5,0.8,0.9,0.2,0.3,116.04,104.0,97.5,107.14000000000001,112.52000000000001,99.2,1
2024-10-22,BOS,NYK,6.0,3.0,1.0,0.5,0.8,0.8,0.8,0.5,121.14000000000001,104.58,100.7,109.24000000000001,102.74000000000001,104.6,1
2024-10-28,BOS,MIL,1.0,0.0,1.0,0.25,0.8,0.8,0.4,0.3,124.2,113.85999999999999,98.6,106.17999999999999,112.72,101.8,1
2024-11-06,BOS,GSW,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,117.9,104.7,101.964,115.97999999999999,107.12,98.682,0
2024-11-08,BOS,BKN,1.0,3.0,0.8,0.2,0.6,0.7,0.6,0.4,117.67999999999999,108.1,100.864,116.83999999999999,115.25999999999999,96.60999999999999,1
2024-11-12,BOS,ATL,1.0,2.0,0.8333333333333334,0.16666666666666666,0.8,0.8,0.4,0.3,114.5,105.8,97.594,111.63999999999999,116.34,102.9,0
2024-11-16,BOS,TOR,2.0,0.0,0.7142857142857143,0.18181818181818182,0.6,0.7,0.0,0.1,119.88000000000002,113.92,96.39399999999999,102.98000000000002,113.47999999999999,96.5,1
2024-11-19,BOS,CLE,2.0,1.0,0.75,0.7777777777777778,0.8,0.7,1.0,1.0,121.74000000000001,114.7,95.03599999999999,120.72,111.92,100.3,1
2024-11-24,BOS,MIN,1.0,2.0,0.7777777777777778,0.36363636363636365,0.8,0.8,0.4,0.5,123.6,115.53999999999999,96.742,111.5,115.76000000000002,98.5,1
2024-11-25,BOS,LAC,0.0,0.0,0.8,0.5714285714285714,1.0,0.8,1.0,0.7,123.94000000000001,115.47999999999999,94.84200000000001,112.9,98.52000000000001,98.1,1
2024-12-02,BOS,MIA,0.0,0.0,0.8181818181818182,0.5,0.8,0.8,0.6,0.6,117.62,108.5,99.9,114.55999999999999,112.04,95.90599999999999,1
2024-12-04,BOS,DET,1.0,0.0,0.8333333333333334,0.42857142857142855,0.8,0.8,0.4,0.4,119.36000000000001,108.22,98.5,108.76000000000002,115.24000000000001,100.1,1
2024-12-06,BOS,MIL,1.0,1.0,0.8461538461538461,0.2727272727272727,0.8,0.9,0.8,0.8,121.32000000000001,108.4,100.8,117.8,112.24000000000001,100.0,1
2024-12-07,BOS,MEM,0.0,1.0,0.8571428571428571,0.5833333333333334,0.8,0.9,0.8,0.8,119.47999999999999,111.32000000000001,100.0,116.14000000000001,107.66,106.3,0
2024-12-12,BOS,DET,4.0,4.0,0.8,0.4375,0.6,0.8,0.4,0.3,115.4,110.04,100.8,112.92,116.71999999999998,100.9,1
2024-12-19,BOS,CHI,3.0,2.0,0.8125,0.5625,0.8,0.8,0.6,0.5,118.12,107.58,101.6,112.23999999999998,110.26000000000002,105.4,0
2024-12-25,BOS,PHI,1.0,1.0,0.7647058823529411,0.35294117647058826,0.6,0.6,0.6,0.7,112.71999999999998,102.11999999999999,101.6,111.44000000000001,114.42,97.9,0
2024-12-27,BOS,IND,1.0,0.0,0.7222222222222222,0.4,0.4,0.6,0.8,0.6,111.61999999999998,107.1,100.8,116.58,107.35999999999999,100.1,1
2024-12-29,BOS,IND,1.0,1.0,0.7368421052631579,0.38095238095238093,0.4,0.6,0.6,0.6,118.64000000000001,109.9,99.7,114.88,115.74000000000001,99.3,0
2024-12-31,BOS,TOR,1.0,1.0,0.7,0.15789473684210525,0.4,0.5,0.0,0.0,119.85999999999999,110.86000000000001,99.8,106.3,122.31999999999998,105.3,1
2025-01-10,BOS,SAC,2.0,3.0,0.7142857142857143,0.4444444444444444,0.8,0.6,1.0,0.5,122.05999999999999,105.14000000000001,92.4,117.46,105.97999999999999,100.8,0
2025-01-12,BOS,NOP,1.0,1.0,0.6818181818181818,0.15,0.6,0.5,0.6,0.3,115.62,113.3,93.0,114.92,113.64000000000001,97.8,1
2025-01-17,BOS,ORL,1.0,1.0,0.6956521739130435,0.391304347826087,0.4,0.6,0.4,0.4,107.8,113.74000000000001,97.3,104.17999999999999,110.5,95.4,1
2025-01-18,BOS,ATL,0.0,2.0,0.7083333333333334,0.4166666666666667,0.6,0.6,0.6,0.6,115.72,112.97999999999999,95.9,112.21999999999998,113.66000000000001,103.2,0
2025-01-27,BOS,HOU,1.0,1.0,0.68,0.6666666666666666,0.6,0.6,0.6,0.8,113.92,108.02000000000001,96.61600000000001,117.7,115.25999999999999,100.7,0
2025-01-29,BOS,CHI,1.0,1.0,0.6538461538461539,0.5,0.6,0.5,0.4,0.3,116.83999999999999,110.44000000000001,95.58200000000001,108.12,114.06000000000002,100.7,1
2025-02-06,BOS,DAL,1.0,1.0,0.6666666666666666,0.42857142857142855,0.8,0.7,0.4,0.4,117.85999999999999,109.88,99.1,117.25999999999999,124.6,100.0,0
2025-02-12,BOS,SAS,1.0,1.0,0.6428571428571429,0.35714285714285715,0.8,0.7,0.4,0.4,122.17999999999999,110.74000000000001,95.7,115.75999999999999,116.97999999999999,103.0,1
2025-02-23,BOS,NYK,2.0,1.0,0.6551724137931034,0.6428571428571429,0.8,0.8,0.6,0.7,124.01999999999998,109.3,95.7,113.9,123.17999999999999,100.91600000000001,1
2025-02-28,BOS,CLE,1.0,2.0,0.6666666666666666,0.7241379310344828,0.8,0.8,1.0,0.9,116.5,109.02000000000001,97.2,126.62,102.82000000000001,100.1,0
2025-03-02,BOS,DEN,1.0,1.0,0.6451612903225806,0.5882352941176471,0.6,0.7,0.6,0.8,118.24000000000001,114.4,96.0,116.67999999999999,115.48000000000002,102.9,1
2025-03-05,BOS,POR,2.0,1.0,0.65625,0.38235294117647056,0.6,0.7,0.8,0.5,116.05999999999999,114.42,95.6,118.58,109.38000000000002,101.56800000000001,1
2025-03-06,BOS,PHI,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6,0.8,0.2,0.1,118.42,117.35999999999999,95.4,110.9,123.3,100.0,1
2025-03-08,BOS,LAL,1.0,1.0,0.6764705882352942,0.53125,0.6,0.8,1.0,0.8,122.0,118.9,94.7,118.2,108.72,95.418,1
2025-03-10,BOS,UTA,1.0,0.0,0.6857142857142857,0.22857142857142856,0.8,0.8,0.0,0.2,125.62,116.28,94.1,109.94000000000001,119.52000000000001,105.6,1
2025-03-12,BOS,OKC,1.0,1.0,0.6944444444444444,0.7714285714285715,1.0,0.8,0.8,0.8,123.72,112.14000000000001,95.1,120.05999999999999,109.85999999999999,102.8,0
2025-03-18,BOS,BKN,2.0,1.0,0.6756756756756757,0.32432432432432434,0.8,0.7,0.4,0.2,119.46,113.68000000000002,93.4,118.62,119.24000000000001,94.6,1
2025-04-02,BOS,MIA,1.0,1.0,0.6842105263157895,0.425,1.0,0.9,1.0,0.5,126.55999999999999,109.6,96.7,123.74000000000001,101.82000000000001,96.5,0
2025-04-04,BOS,PHX,1.0,2.0,0.6666666666666666,0.36585365853658536,0.8,0.9,0.2,0.5,122.47999999999999,113.22,95.5,114.32000000000001,132.77999999999997,96.6,1
2025-04-06,BOS,WAS,1.0,2.0,0.675,0.21951219512195122,0.8,0.9,0.2,0.2,125.84,115.58,94.7,106.8,124.54,99.1,1
2025-04-11,BOS,CHA,1.0,1.0,0.6829268292682927,0.19047619047619047,0.6,0.8,0.0,0.1,118.12,115.03999999999999,90.376,104.88,126.3,99.1,1
2025-04-13,BOS,CHA,1.0,1.0,0.6904761904761905,0.18604651162790697,0.8,0.8,0.0,0.1,120.16,105.0,93.176,101.58,127.24000000000001,100.1,1
2025-04-20,BOS,ORL,6.0,4.0,0.6976744186046512,0.4418604651162791,0.8,0.8,0.8,0.7,114.64000000000001,101.96000000000001,92.476,116.97999999999999,105.32000000000001,97.3,1
2025-04-23,BOS,ORL,2.0,2.0,0.7045454545454546,0.4318181818181818,0.8,0.8,0.6,0.7,110.76000000000002,101.74000000000001,91.876,112.22,105.9,95.3,1
2025-04-29,BOS,ORL,1.0,1.0,0.7111111111111111,0.4222222222222222,0.8,0.8,0.4,0.6,112.3,103.82000000000001,89.8,110.23999999999998,111.43999999999998,90.8,1
2025-05-05,BOS,NYK,5.0,3.0,0.717391304347826,0.6086956521739131,0.8,0.8,0.6,0.5,117.44000000000001,103.84,90.4,107.0,108.32000000000001,97.7,0
2025-05-07,BOS,NYK,1.0,1.0,0.7021276595744681,0.6170212765957447,0.6,0.7,0.8,0.6,114.55999999999999,105.24000000000001,91.38399999999999,108.8,108.05999999999999,96.884,0
2025-05-14,BOS,NYK,1.0,1.0,0.6875,0.625,0.4,0.6,0.8,0.7,115.42,105.67999999999999,92.78399999999999,109.05999999999999,111.78,94.684,1
2025-10-12,BOS,CLE,1.0,2.0,0.0,0.0,0.4,0.5,0.2,0.4,113.04,114.05999999999999,97.1,109.04,111.66,104.6,1
2025-10-15,BOS,TOR,2.0,2.0,1.0,1.0,0.6,0.5,0.6,0.5,114.1,108.14000000000001,100.1,109.55999999999999,109.16,105.4,1
2025-10-22,BOS,PHI,6.0,4.0,1.0,0.0,0.6,0.5,0.2,0.2,106.35999999999999,105.35999999999999,103.8,98.47999999999999,110.25999999999999,104.0,0
2025-10-29,BOS,CLE,1.0,1.0,0.6666666666666666,0.4,0.4,0.5,0.8,0.4,112.1,108.8,99.3,114.92,106.35999999999999,103.5,1
2025-11-01,BOS,HOU,0.0,2.0,0.75,0.75,0.6,0.6,0.6,0.7,117.52000000000001,109.9,95.9,125.24000000000001,113.64000000000001,99.50399999999999,0
2025-11-03,BOS,UTA,1.0,0.0,0.6,0.0,0.6,0.5,0.2,0.3,117.91999999999999,113.72,96.7,108.78,117.96,102.85,0
2025-11-05,BOS,WAS,1.0,1.0,0.5,0.3333333333333333,0.6,0.5,0.0,0.2,116.55999999999999,111.32000000000001,96.2,103.62,122.14000000000001,104.096,1
2025-11-12,BOS,MEM,0.0,0.0,0.5714285714285714,0.3333333333333333,0.4,0.5,0.2,0.3,115.84,112.1,96.8,107.58,114.44000000000001,102.8,1
2025-11-16,BOS,LAC,3.0,1.0,0.625,0.5,0.6,0.6,0.2,0.3,121.67999999999999,110.25999999999999,96.7,111.32000000000001,119.17999999999999,95.806,1
2025-11-21,BOS,BKN,2.0,2.0,0.6666666666666666,0.3,0.8,0.6,0.2,0.2,121.21999999999998,109.96,94.9,111.32000000000001,121.0,95.5,0
2025-11-23,BOS,ORL,1.0,0.0,0.6,0.5555555555555556,0.6,0.5,0.8,0.7,119.74000000000001,110.73999999999998,95.2,118.58,108.94000000000001,99.21,1
2025-11-26,BOS,DET,2.0,1.0,0.6363636363636364,0.75,0.8,0.6,1.0,1.0,126.92,115.64000000000001,95.8,121.2,111.5,100.9,1
2025-12-02,BOS,NYK,1.0,1.0,0.6666666666666666,0.5,0.6,0.7,0.8,0.7,122.55999999999999,121.92,96.7,123.1,111.74000000000001,96.5,1
2025-12-05,BOS,LAL,0.0,0.0,0.6923076923076923,0.6923076923076923,0.8,0.8,0.8,0.8,130.2,118.42,95.4,129.7,124.12,97.1,1
2025-12-15,BOS,DET,3.0,2.0,0.7142857142857143,0.6666666666666666,0.8,0.7,0.8,0.7,130.5,115.73999999999998,95.1,118.84,110.54,100.3,0
2025-12-19,BOS,MIA,3.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.7,0.2,0.4,125.44000000000001,113.32000000000001,96.0,104.16000000000001,109.7,100.7,1
2025-12-22,BOS,IND,1.0,1.0,0.6875,0.13333333333333333,0.6,0.7,0.2,0.4,118.74000000000001,114.66,96.0,106.8,114.28,99.7,1
2026-01-05,BOS,CHI,1.0,1.0,0.7058823529411765,0.4444444444444444,0.8,0.7,0.4,0.7,131.45999999999998,116.44000000000001,98.6,110.6,116.96000000000001,101.0,1
2026-01-07,BOS,DEN,1.0,1.0,0.7222222222222222,0.6666666666666666,0.8,0.8,0.4,0.4,128.22,114.24000000000001,97.0,117.2,124.42,96.566,0
2026-01-09,BOS,TOR,1.0,1.0,0.6842105263157895,0.6190476190476191,0.8,0.8,0.8,0.6,130.95999999999998,116.61999999999998,95.0,112.82000000000001,106.02000000000001,99.0,1
2026-01-10,BOS,SAS,0.0,2.0,0.7,0.6818181818181818,0.8,0.8,0.6,0.6,132.6,118.22,93.3,113.35999999999999,108.96,102.3,0
2026-01-21,BOS,IND,1.0,1.0,0.6666666666666666,0.13636363636363635,0.4,0.6,0.4,0.4,112.34,107.97999999999999,96.8,103.22,113.93999999999998,99.2,1
2026-01-26,BOS,POR,1.0,2.0,0.6818181818181818,0.4166666666666667,0.6,0.5,0.8,0.7,118.64000000000001,110.84,96.40599999999999,116.92,107.78,101.3,1
2026-01-28,BOS,ATL,1.0,1.0,0.6956521739130435,0.5357142857142857,0.6,0.6,0.6,0.6,114.32000000000001,109.82000000000001,95.006,110.94000000000001,112.02000000000001,104.6,0
2026-01-30,BOS,SAC,1.0,0.0,0.6666666666666666,0.15384615384615385,0.6,0.5,0.0,0.3,114.24000000000001,111.58,95.70599999999999,111.14000000000001,123.82000000000001,97.1,1
2026-02-01,BOS,MIL,1.0,2.0,0.68,0.4074074074074074,0.6,0.6,0.2,0.2,115.56000000000002,111.64000000000001,93.506,107.9,117.92,99.0,1
2026-02-06,BOS,MIA,1.0,2.0,0.6923076923076923,0.39285714285714285,0.8,0.7,0.4,0.5,120.34,104.22,91.8,112.34,108.2,108.5,1
2026-02-08,BOS,NYK,1.0,1.0,0.7037037037037037,0.5357142857142857,1.0,0.8,0.8,0.8,119.55999999999999,100.74,91.0,116.6,109.16,95.97200000000001,0
2026-02-11,BOS,CHI,2.0,1.0,0.6785714285714286,0.3448275862068966,0.8,0.7,0.0,0.2,113.62,104.22,91.6,106.85999999999999,127.64000000000001,102.2,1
2026-02-27,BOS,BKN,1.0,0.0,0.6896551724137931,0.25,0.8,0.8,0.0,0.2,113.9,103.6,94.1,101.02000000000001,118.67999999999999,98.3,1
2026-03-01,BOS,PHI,1.0,2.0,0.7,0.5666666666666667,0.8,0.8,0.6,0.5,120.16,105.83999999999999,93.3,116.84,110.52000000000001,105.1,1
2026-03-04,BOS,CHA,1.0,0.0,0.7096774193548387,0.5142857142857142,0.8,0.8,1.0,0.7,121.94000000000001,104.38,90.5,127.1,103.4,97.4,0
2026-03-06,BOS,DAL,1.0,0.0,0.6875,0.2903225806451613,0.6,0.7,0.0,0.2,118.17999999999999,111.08,92.0,102.2,116.44000000000001,100.8,1
2026-03-14,BOS,WAS,1.0,1.0,0.696969696969697,0.17647058823529413,0.4,0.6,0.0,0.0,112.16,115.01999999999998,95.2,112.97999999999999,126.1,104.33,1
2026-03-16,BOS,PHX,1.0,2.0,0.7058823529411765,0.5428571428571428,0.6,0.6,0.8,0.6,115.47999999999999,109.0,96.7,124.66,117.88,95.2,1
2026-03-18,BOS,GSW,1.0,1.0,0.7142857142857143,0.4166666666666667,0.6,0.7,0.2,0.3,116.97999999999999,112.74000000000001,95.5,116.74000000000001,118.96000000000001,99.106,1
2026-03-22,BOS,MIN,1.0,1.0,0.7222222222222222,0.5263157894736842,0.8,0.7,0.6,0.5,118.7,109.76000000000002,96.1,117.14000000000001,108.92,101.9,0
2023-11-05,CLE,GSW,1.0,1.0,0.2,1.0,0.2,0.3,1.0,0.8,103.88,110.84,99.8,119.16,109.44000000000001,100.5,1
2023-11-17,CLE,DET,1.0,2.0,0.3333333333333333,0.3333333333333333,0.6,0.4,0.0,0.1,116.76000000000002,113.7,100.0,111.52000000000001,119.46,100.5,1
2023-11-19,CLE,DEN,1.0,1.0,0.42857142857142855,0.4444444444444444,0.6,0.5,0.6,0.7,116.24000000000001,113.7,99.2,117.02000000000001,112.9,97.2,1
2023-11-22,CLE,MIA,0.0,1.0,0.5,0.45454545454545453,0.8,0.7,0.8,0.8,117.78,112.64000000000001,96.55199999999999,119.48000000000002,113.6,94.5,0
2023-11-25,CLE,LAL,2.0,2.0,0.4444444444444444,0.25,0.8,0.6,0.6,0.6,112.52000000000001,112.58,96.452,109.67999999999999,104.9,100.7,0
2023-11-26,CLE,TOR,0.0,1.0,0.4,0.5,0.6,0.6,0.6,0.6,111.08,115.2,98.852,119.7,116.46,101.0,1
2023-11-28,CLE,ATL,1.0,1.0,0.45454545454545453,0.5,0.6,0.6,0.4,0.4,110.04,115.4,99.152,124.12,123.32000000000001,102.81199999999998,1
2023-11-30,CLE,POR,1.0,2.0,0.5,0.25,0.6,0.7,0.4,0.2,109.96,113.3,100.352,108.38,118.36000000000001,98.4,0
2023-12-06,CLE,ORL,3.0,3.0,0.46153846153846156,0.6363636363636364,0.6,0.7,0.8,0.9,109.58,105.9,100.6,118.83999999999999,114.4,102.8,1
2023-12-16,CLE,ATL,1.0,0.0,0.5,0.4375,0.4,0.5,0.2,0.3,112.2,112.62,97.5,119.24000000000001,120.78,100.8,1
2023-12-18,CLE,HOU,1.0,0.0,0.5333333333333333,0.2857142857142857,0.4,0.6,0.8,0.6,114.42,115.6,96.5,109.72,104.25999999999999,99.4,1
2023-12-20,CLE,UTA,1.0,1.0,0.5625,0.17647058823529413,0.4,0.6,0.6,0.4,118.44000000000001,121.04,95.156,117.05999999999999,118.8,100.3,1
2023-12-21,CLE,NOP,0.0,1.0,0.5882352941176471,0.5,0.6,0.6,0.8,0.7,123.3,121.88,96.456,123.74000000000001,109.74000000000001,102.3,0
2023-12-29,CLE,MIL,1.0,1.0,0.5555555555555556,0.5,0.8,0.6,0.8,0.8,120.42,117.3,95.456,124.85999999999999,115.3,103.5,0
2024-01-03,CLE,WAS,1.0,2.0,0.5263157894736842,0.2,0.4,0.5,0.2,0.3,114.38,116.28,97.9,111.7,120.36000000000001,103.1,1
2024-01-05,CLE,WAS,1.0,1.0,0.55,0.19047619047619047,0.6,0.6,0.2,0.3,120.64000000000001,111.14000000000001,98.6,109.6,124.42,101.8,1
2024-01-07,CLE,SAS,1.0,2.0,0.5714285714285714,0.21052631578947367,0.6,0.7,0.2,0.1,120.44000000000001,109.28,99.5,110.9,118.02000000000001,102.1,1
2024-01-11,CLE,BKN,3.0,3.0,0.5909090909090909,0.35,0.6,0.7,0.2,0.3,121.72,110.52000000000001,99.2,108.0,118.82000000000001,98.482,1
2024-01-15,CLE,CHI,3.0,1.0,0.6086956521739131,0.3,0.8,0.7,0.8,0.6,121.94000000000001,107.58,98.9,119.22,114.97999999999999,96.672,1
2024-01-17,CLE,MIL,1.0,2.0,0.625,0.5,1.0,0.7,0.6,0.6,120.24000000000001,101.64,98.3,123.76000000000002,118.7,99.858,1
2024-01-29,CLE,LAC,2.0,1.0,0.64,0.5238095238095238,0.8,0.9,1.0,0.8,121.4,103.17999999999999,99.9,125.55999999999999,111.44000000000001,99.0,1
2024-01-31,CLE,DET,1.0,2.0,0.6538461538461539,0.16666666666666666,0.8,0.9,0.4,0.3,118.44000000000001,106.44000000000001,99.4,114.67999999999999,115.33999999999999,102.1,1
2024-02-05,CLE,SAC,1.0,1.0,0.6666666666666666,0.5172413793103449,1.0,0.9,0.8,0.6,116.94000000000001,106.7,99.7,114.47999999999999,109.97999999999999,102.0,1
2024-02-12,CLE,PHI,1.0,1.0,0.6785714285714286,0.5555555555555556,1.0,0.9,0.2,0.2,123.17999999999999,103.02000000000001,98.3,111.85999999999999,123.08000000000001,101.2,0
2024-02-14,CLE,CHI,1.0,1.0,0.6551724137931034,0.3793103448275862,0.8,0.9,0.6,0.5,125.21999999999998,108.64000000000001,97.3,119.52000000000001,118.25999999999999,97.326,1
2024-02-22,CLE,ORL,7.0,7.0,0.6666666666666666,0.45161290322580644,0.8,0.9,0.6,0.7,120.47999999999999,108.08,96.7,118.64000000000001,118.28,94.10799999999999,0
2024-02-27,CLE,DAL,1.0,1.0,0.6451612903225806,0.5357142857142857,0.4,0.7,0.8,0.7,114.17999999999999,114.94000000000001,96.3,116.75999999999999,106.96,104.1,1
2024-03-03,CLE,NYK,1.0,2.0,0.65625,0.5,0.6,0.6,0.4,0.3,110.8,109.25999999999999,98.248,111.22,118.0,93.2,0
2024-03-05,CLE,BOS,1.0,1.0,0.6363636363636364,0.6774193548387096,0.6,0.5,1.0,1.0,112.33999999999999,111.55999999999999,96.94800000000001,132.35999999999999,106.66,96.6,1
2024-03-08,CLE,MIN,1.0,0.0,0.6470588235294118,0.6857142857142857,0.4,0.5,0.6,0.7,107.75999999999999,111.52000000000001,95.648,112.35999999999999,110.74000000000001,95.566,1
2024-03-10,CLE,BKN,1.0,0.0,0.6571428571428571,0.3125,0.6,0.5,0.4,0.4,109.08,109.35999999999999,94.676,113.52000000000001,114.1,95.1,0
2024-03-11,CLE,PHX,0.0,1.0,0.6388888888888888,0.59375,0.4,0.5,0.4,0.5,108.58,114.96,93.476,110.96000000000001,112.1,100.048,0
2024-03-20,CLE,MIA,1.0,1.0,0.6216216216216216,0.5263157894736842,0.4,0.5,0.4,0.4,112.6,114.64000000000001,96.1,104.28,105.98000000000002,95.4,0
2024-03-25,CLE,CHA,0.0,1.0,0.6052631578947368,0.20512820512820512,0.2,0.3,0.2,0.2,104.88,118.51999999999998,93.4,102.42,118.23999999999998,94.8,1
2024-03-29,CLE,PHI,1.0,1.0,0.6153846153846154,0.5,0.2,0.3,0.2,0.4,109.96000000000001,118.6,91.7,109.94000000000001,114.44000000000001,94.7,1
2024-04-10,CLE,MEM,2.0,0.0,0.625,0.4186046511627907,0.2,0.3,0.6,0.4,109.82000000000001,120.97999999999999,99.4,106.28,107.5,96.4,1
2024-04-12,CLE,IND,1.0,2.0,0.6341463414634146,0.4883720930232558,0.4,0.4,0.8,0.7,111.67999999999999,114.63999999999999,99.3,125.44000000000001,115.32000000000001,99.9,1
2024-04-14,CLE,CHA,1.0,1.0,0.6428571428571429,0.21428571428571427,0.4,0.5,0.4,0.3,111.17999999999999,115.33999999999999,99.8,113.82000000000001,124.11999999999998,98.4,0
2024-04-20,CLE,ORL,5.0,5.0,0.627906976744186,0.46511627906976744,0.4,0.4,0.4,0.5,113.46,115.44000000000001,99.4,111.82000000000001,111.63999999999999,97.5,1
2024-04-22,CLE,ORL,1.0,1.0,0.6363636363636364,0.45454545454545453,0.6,0.5,0.2,0.5,114.46,109.54,98.5,105.34,110.97999999999999,97.8,1
2024-04-30,CLE,ORL,2.0,2.0,0.6444444444444445,0.4444444444444444,0.4,0.4,0.6,0.4,100.08,111.1,94.5,110.4,95.92,94.0,1
2024-05-05,CLE,ORL,1.0,1.0,0.6521739130434783,0.43478260869565216,0.4,0.5,0.6,0.4,98.44000000000001,111.54,94.7,111.54,98.44,94.7,1
2024-05-11,CLE,BOS,1.0,1.0,0.6595744680851063,0.6739130434782609,0.6,0.5,0.8,0.7,108.54,107.62,95.8,117.54,102.24,91.7,0
2024-05-13,CLE,BOS,1.0,1.0,0.6458333333333334,0.6808510638297872,0.4,0.5,0.8,0.8,108.0,110.25999999999999,94.2,117.16000000000001,103.6,92.3,0
2024-10-08,CLE,CHI,7.0,7.0,0.0,0.0,0.2,0.3,0.6,0.5,111.7,120.3,90.4,118.14000000000001,114.8,99.02799999999999,0
2024-10-10,CLE,IND,1.0,1.0,0.0,0.0,0.2,0.3,0.0,0.4,110.4,114.04,95.3,115.2,120.75999999999999,98.78599999999999,0
2024-10-25,CLE,DET,1.0,1.0,0.0,0.5,0.2,0.2,0.4,0.4,109.16,109.52000000000001,106.96999999999998,103.58,102.83999999999999,99.8,1
2024-10-30,CLE,LAL,1.0,1.0,0.3333333333333333,0.5,0.8,0.4,0.6,0.5,119.78,107.34,103.06999999999998,108.58,117.72,99.7,1
2024-11-01,CLE,ORL,1.0,1.0,0.5,0.2,1.0,0.5,0.6,0.5,123.2,105.7,101.7,111.92,106.8,100.6,1
2024-11-04,CLE,MIL,1.0,1.0,0.6,0.16666666666666666,1.0,0.7,0.0,0.2,120.71999999999998,110.04,100.9,107.34,118.2,101.7,1
2024-11-08,CLE,GSW,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,0.9,121.97999999999999,113.56000000000002,100.5,120.55999999999999,108.72,97.182,1
2024-11-09,CLE,BKN,0.0,0.0,0.7142857142857143,0.16666666666666666,1.0,1.0,0.6,0.4,121.88,114.46000000000001,100.9,111.22,109.22,95.79400000000001,1
2024-11-15,CLE,CHI,1.0,1.0,0.75,0.5555555555555556,1.0,1.0,0.4,0.4,120.58,112.52000000000001,99.7,113.1,117.66,103.3,1
2024-11-17,CLE,CHA,1.0,0.0,0.7777777777777778,0.25,1.0,1.0,0.6,0.4,120.8,110.74000000000001,101.7,104.3,105.62,97.68199999999999,1
2024-11-20,CLE,NOP,0.0,0.0,0.8,0.1111111111111111,0.8,0.9,0.2,0.2,122.53999999999999,115.72,100.8,102.38,114.08,94.9,1
2024-11-24,CLE,TOR,3.0,2.0,0.8181818181818182,0.16666666666666666,0.8,0.9,0.4,0.3,126.9,114.84,99.0,108.9,108.92,98.242,1
